Player,Team,Age,GP,W,L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OReb,DReb,Reb,Ast,TO,Stl,Blk,PF,+/-
Chris Bosh,MIA,27,12,8,4,2.3,1.3,0.3,0.6,42.9,0.0,0.1,0.0,0.8,0.8,100.0,0.2,0.3,0.4,0.0,0.0,0.0,0.2,0.0,0.8
Dwyane Wade,MIA,29,12,8,4,2.3,0.8,0.3,1.1,23.1,0.0,0.3,0.0,0.3,0.5,66.7,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.3,0.6
LeBron James,MIA,26,12,8,4,2.3,1.9,0.7,1.6,42.1,0.3,0.8,40.0,0.3,0.3,100.0,0.0,0.4,0.4,0.2,0.3,0.1,0.3,0.3,0.6
Dirk Nowitzki,DAL,33,11,8,3,2.0,3.2,1.0,1.5,68.8,0.2,0.3,66.7,1.0,1.0,100.0,0.0,0.5,0.5,0.0,0.1,0.1,0.0,0.0,3.1
Jason Kidd,DAL,38,11,8,3,2.0,0.4,0.1,0.2,50.0,0.1,0.2,50.0,0.1,0.2,50.0,0.2,0.3,0.5,0.4,0.1,0.1,0.0,0.3,2.9
Jason Terry,DAL,33,11,8,3,2.0,0.8,0.1,0.6,14.3,0.1,0.4,25.0,0.5,0.5,100.0,0.1,0.2,0.3,0.2,0.0,0.3,0.0,0.0,2.9
Shawn Marion,DAL,33,10,7,3,1.6,0.8,0.3,0.4,75.0,0.0,0.0,0.0,0.2,0.3,66.7,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.1,2.1
Tyson Chandler,DAL,28,10,8,2,2.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.1,0.1,2.7
Kevin Durant,OKC,22,8,4,4,1.8,1.3,0.4,1.0,37.5,0.0,0.4,0.0,0.5,0.5,100.0,0.0,0.4,0.4,0.3,0.1,0.0,0.1,0.1,-0.3
Russell Westbrook,OKC,22,8,4,4,1.8,1.0,0.3,1.4,18.2,0.0,0.4,0.0,0.5,0.6,80.0,0.1,0.5,0.6,0.1,0.5,0.0,0.0,0.5,-0.3
